booking_id,customer_id,flight_id,booking_date,travel_class,seat_number,ticket_price,booking_status,airline_id,departure_airport_id,arrival_airport_id,departure_date,duration_minutes,flight_status,airline_name,country,fleet_size,departure_code,departure_airport_name,departure_city,departure_country,arrival_code,arrival_airport_name,arrival_city,arrival_country,route
2264,11,7,2026-07-30,Business,18F,1748.52,Completed,19,6,13,2026-12-13,95,Delayed,Ryanair,Ireland,227,IST,Istanbul Airport,Istanbul,Turkey,ORD,O'Hare International Airport,Chicago,USA,IST → ORD
2265,218,235,2026-10-03,First Class,28B,3366.18,Confirmed,19,16,8,2026-12-03,347,Scheduled,Ryanair,Ireland,227,BKK,Suvarnabhumi Airport,Bangkok,Thailand,CDG,Charles de Gaulle Airport,Paris,France,BKK → CDG
2266,6,379,2026-09-07,Premium Economy,1F,1026.85,Confirmed,11,11,20,2026-12-06,524,Scheduled,Royal Jordanian,Jordan,231,JFK,John F. Kennedy International Airport,New York,USA,AMM,Queen Alia International Airport,Amman,Jordan,JFK → AMM
2267,177,240,2026-05-08,First Class,6C,4043.91,Completed,18,7,1,2026-06-14,814,Completed,United Airlines,USA,434,LHR,Heathrow Airport,London,UK,CAI,Cairo International Airport,Cairo,Egypt,LHR → CAI
2268,460,639,2026-04-04,Economy,7B,452.03,Confirmed,11,5,15,2026-04-10,759,Completed,Royal Jordanian,Jordan,231,DOH,Hamad International Airport,Doha,Qatar,SIN,Singapore Changi Airport,Singapore,Singapore,DOH → SIN
2269,289,20,2026-07-10,Premium Economy,20C,500.79,Completed,1,17,20,2026-09-02,731,Scheduled,EgyptAir,Egypt,139,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,AMM,Queen Alia International Airport,Amman,Jordan,SYD → AMM
2270,258,658,2026-05-10,First Class,12D,1739.43,Completed,5,6,20,2026-05-23,644,Delayed,Lufthansa,Germany,145,IST,Istanbul Airport,Istanbul,Turkey,AMM,Queen Alia International Airport,Amman,Jordan,IST → AMM
2271,109,956,2026-02-28,Economy,26B,870.28,Confirmed,7,16,13,2026-06-18,135,Delayed,Air France,France,300,BKK,Suvarnabhumi Airport,Bangkok,Thailand,ORD,O'Hare International Airport,Chicago,USA,BKK → ORD
2272,219,402,2026-06-18,Economy,16E,644.49,Confirmed,6,10,14,2026-10-18,400,Scheduled,British Airways,UK,272,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,YYZ,Toronto Pearson International Airport,Toronto,Canada,AMS → YYZ
2273,319,150,2025-10-07,Economy,17E,867.5,Cancelled,14,12,8,2026-02-08,377,Delayed,Thai Airways,Thailand,274,LAX,Los Angeles International Airport,Los Angeles,USA,CDG,Charles de Gaulle Airport,Paris,France,LAX → CDG
2274,323,224,2026-05-27,First Class,31A,2226.79,Confirmed,2,9,7,2026-09-14,686,Delayed,Emirates,UAE,78,FRA,Frankfurt Airport,Frankfurt,Germany,LHR,Heathrow Airport,London,UK,FRA → LHR
2275,306,636,2026-04-12,Premium Economy,25E,517.09,Cancelled,9,16,10,2026-06-11,263,Delayed,Etihad Airways,UAE,469,BKK,Suvarnabhumi Airport,Bangkok,Thailand,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,BKK → AMS
2276,45,753,2026-01-22,Premium Economy,10A,223.01,Cancelled,18,19,8,2026-05-17,551,Completed,United Airlines,USA,434,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,CDG,Charles de Gaulle Airport,Paris,France,RUH → CDG
2277,20,874,2026-03-19,Economy,7A,318.57,Confirmed,1,5,11,2026-09-03,277,Scheduled,EgyptAir,Egypt,139,DOH,Hamad International Airport,Doha,Qatar,JFK,John F. Kennedy International Airport,New York,USA,DOH → JFK
2278,200,691,2025-08-26,Premium Economy,11E,570.39,Completed,4,18,12,2026-02-05,636,Delayed,Turkish Airlines,Turkey,314,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX,Los Angeles International Airport,Los Angeles,USA,MAD → LAX
2279,406,569,2026-06-08,Premium Economy,27D,880.01,Cancelled,3,17,14,2026-07-30,370,Scheduled,Qatar Airways,Qatar,393,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,YYZ,Toronto Pearson International Airport,Toronto,Canada,SYD → YYZ
2280,22,430,2026-11-06,Business,2B,1778.5,Cancelled,16,2,3,2026-12-21,607,Scheduled,American Airlines,USA,65,HBE,Borg El Arab International Airport,Alexandria,Egypt,DXB,Dubai International Airport,Dubai,UAE,HBE → DXB
2281,419,344,2025-12-23,Economy,40B,249.35,Completed,4,8,14,2026-04-07,289,Cancelled,Turkish Airlines,Turkey,314,CDG,Charles de Gaulle Airport,Paris,France,YYZ,Toronto Pearson International Airport,Toronto,Canada,CDG → YYZ
2282,428,64,2026-08-22,Economy,34C,291.62,Cancelled,14,17,1,2026-12-27,351,Delayed,Thai Airways,Thailand,274,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,CAI,Cairo International Airport,Cairo,Egypt,SYD → CAI
2283,160,985,2026-09-28,First Class,2E,1237.16,Cancelled,19,6,9,2026-11-27,275,Completed,Ryanair,Ireland,227,IST,Istanbul Airport,Istanbul,Turkey,FRA,Frankfurt Airport,Frankfurt,Germany,IST → FRA
2284,105,484,2026-08-04,Economy,14F,100.31,Confirmed,2,15,17,2026-11-22,165,Delayed,Emirates,UAE,78,SIN,Singapore Changi Airport,Singapore,Singapore,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,SIN → SYD
2285,35,890,2026-09-10,First Class,18C,939.1,Confirmed,4,17,2,2026-12-14,151,Cancelled,Turkish Airlines,Turkey,314,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,HBE,Borg El Arab International Airport,Alexandria,Egypt,SYD → HBE
2286,55,517,2026-09-18,Economy,31C,283.08,Confirmed,2,19,6,2026-11-16,746,Cancelled,Emirates,UAE,78,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,IST,Istanbul Airport,Istanbul,Turkey,RUH → IST
2287,386,977,2026-06-24,Premium Economy,24F,1420.62,Confirmed,3,4,6,2026-12-02,470,Cancelled,Qatar Airways,Qatar,393,AUH,Zayed International Airport,Abu Dhabi,UAE,IST,Istanbul Airport,Istanbul,Turkey,AUH → IST
2288,464,501,2025-09-22,First Class,14A,1983.83,Cancelled,18,2,11,2026-03-03,278,Cancelled,United Airlines,USA,434,HBE,Borg El Arab International Airport,Alexandria,Egypt,JFK,John F. Kennedy International Airport,New York,USA,HBE → JFK
2289,350,281,2026-09-20,Economy,3D,809.16,Confirmed,20,6,20,2026-12-02,666,Scheduled,Air Canada,Canada,179,IST,Istanbul Airport,Istanbul,Turkey,AMM,Queen Alia International Airport,Amman,Jordan,IST → AMM
2290,377,251,2026-06-24,Business,2F,148.56,Cancelled,14,8,2,2026-10-31,370,Scheduled,Thai Airways,Thailand,274,CDG,Charles de Gaulle Airport,Paris,France,HBE,Borg El Arab International Airport,Alexandria,Egypt,CDG → HBE
2291,409,374,2025-11-11,Economy,8E,647.63,Completed,11,19,15,2026-04-19,386,Cancelled,Royal Jordanian,Jordan,231,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,SIN,Singapore Changi Airport,Singapore,Singapore,RUH → SIN
2292,3,578,2026-05-18,Economy,21D,842.58,Confirmed,18,16,15,2026-08-25,165,Scheduled,United Airlines,USA,434,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SIN,Singapore Changi Airport,Singapore,Singapore,BKK → SIN
2293,35,325,2026-03-19,Business,39D,2097.38,Confirmed,8,7,6,2026-05-13,426,Completed,KLM,Netherlands,170,LHR,Heathrow Airport,London,UK,IST,Istanbul Airport,Istanbul,Turkey,LHR → IST
2294,290,483,2026-04-09,Premium Economy,40F,328.67,Confirmed,18,16,5,2026-10-06,562,Scheduled,United Airlines,USA,434,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH,Hamad International Airport,Doha,Qatar,BKK → DOH
2295,27,746,2026-03-21,Premium Economy,38A,429.3,Completed,3,11,6,2026-07-08,758,Delayed,Qatar Airways,Qatar,393,JFK,John F. Kennedy International Airport,New York,USA,IST,Istanbul Airport,Istanbul,Turkey,JFK → IST
2296,297,969,2026-01-28,Economy,38F,112.34,Cancelled,16,3,9,2026-05-29,416,Completed,American Airlines,USA,65,DXB,Dubai International Airport,Dubai,UAE,FRA,Frankfurt Airport,Frankfurt,Germany,DXB → FRA
2297,225,529,2026-10-07,Economy,25B,128.79,Confirmed,18,11,19,2026-11-01,436,Cancelled,United Airlines,USA,434,JFK,John F. Kennedy International Airport,New York,USA,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,JFK → RUH
2298,169,499,2025-12-20,First Class,39E,1117.07,Confirmed,8,8,16,2026-02-05,830,Scheduled,KLM,Netherlands,170,CDG,Charles de Gaulle Airport,Paris,France,BKK,Suvarnabhumi Airport,Bangkok,Thailand,CDG → BKK
2299,350,318,2026-02-12,Premium Economy,20D,1026.96,Confirmed,11,8,7,2026-04-25,194,Scheduled,Royal Jordanian,Jordan,231,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
2300,155,597,2025-09-28,Economy,12C,442.84,Completed,9,4,10,2026-03-23,876,Scheduled,Etihad Airways,UAE,469,AUH,Zayed International Airport,Abu Dhabi,UAE,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AUH → AMS
2301,212,171,2025-08-17,Premium Economy,35F,255.8,Confirmed,14,1,14,2026-02-03,419,Completed,Thai Airways,Thailand,274,CAI,Cairo International Airport,Cairo,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,CAI → YYZ
2302,331,515,2026-07-06,Economy,32A,235.23,Confirmed,9,17,12,2026-08-24,531,Cancelled,Etihad Airways,UAE,469,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,LAX,Los Angeles International Airport,Los Angeles,USA,SYD → LAX
2303,17,578,2026-06-26,Business,11A,236.98,Confirmed,18,16,15,2026-08-25,165,Scheduled,United Airlines,USA,434,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SIN,Singapore Changi Airport,Singapore,Singapore,BKK → SIN
2304,101,255,2026-02-14,Economy,11A,414.76,Confirmed,4,6,4,2026-05-21,634,Cancelled,Turkish Airlines,Turkey,314,IST,Istanbul Airport,Istanbul,Turkey,AUH,Zayed International Airport,Abu Dhabi,UAE,IST → AUH
2305,410,363,2025-11-25,Premium Economy,30A,1402.04,Confirmed,4,12,14,2026-04-22,183,Cancelled,Turkish Airlines,Turkey,314,LAX,Los Angeles International Airport,Los Angeles,USA,YYZ,Toronto Pearson International Airport,Toronto,Canada,LAX → YYZ
2306,89,604,2025-12-14,Economy,30E,844.72,Cancelled,16,10,17,2026-04-03,719,Scheduled,American Airlines,USA,65,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,AMS → SYD
2307,144,158,2025-11-16,Economy,4F,920.92,Confirmed,3,3,1,2026-02-02,245,Delayed,Qatar Airways,Qatar,393,DXB,Dubai International Airport,Dubai,UAE,CAI,Cairo International Airport,Cairo,Egypt,DXB → CAI
2308,283,15,2026-01-28,Premium Economy,4F,1250.0,Confirmed,8,3,17,2026-06-05,481,Completed,KLM,Netherlands,170,DXB,Dubai International Airport,Dubai,UAE,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,DXB → SYD
2309,348,370,2026-04-19,Economy,26B,294.61,Confirmed,10,18,19,2026-08-17,545,Delayed,Saudia,Saudi Arabia,276,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,MAD → RUH
2310,91,312,2026-05-10,First Class,33D,1064.26,Cancelled,20,1,10,2026-08-05,289,Completed,Air Canada,Canada,179,CAI,Cairo International Airport,Cairo,Egypt,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,CAI → AMS
2311,149,761,2025-12-18,Economy,11D,577.0,Cancelled,14,19,5,2026-06-03,887,Completed,Thai Airways,Thailand,274,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,DOH,Hamad International Airport,Doha,Qatar,RUH → DOH
2312,189,662,2026-04-25,Premium Economy,1F,999.76,Confirmed,16,19,16,2026-08-05,700,Cancelled,American Airlines,USA,65,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,BKK,Suvarnabhumi Airport,Bangkok,Thailand,RUH → BKK
2313,352,346,2026-03-17,Economy,27F,1078.89,Confirmed,19,16,4,2026-09-10,167,Cancelled,Ryanair,Ireland,227,BKK,Suvarnabhumi Airport,Bangkok,Thailand,AUH,Zayed International Airport,Abu Dhabi,UAE,BKK → AUH
2314,308,91,2026-07-07,First Class,17C,1151.82,Confirmed,20,8,10,2026-10-27,778,Delayed,Air Canada,Canada,179,CDG,Charles de Gaulle Airport,Paris,France,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,CDG → AMS
2315,392,997,2026-11-14,Premium Economy,20A,1383.42,Confirmed,9,20,4,2026-12-17,523,Completed,Etihad Airways,UAE,469,AMM,Queen Alia International Airport,Amman,Jordan,AUH,Zayed International Airport,Abu Dhabi,UAE,AMM → AUH
2316,210,884,2026-06-05,Business,40E,821.13,Confirmed,13,10,6,2026-08-23,698,Completed,Singapore Airlines,Singapore,298,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,IST,Istanbul Airport,Istanbul,Turkey,AMS → IST
2317,417,348,2026-05-02,Premium Economy,5D,1558.22,Completed,15,19,3,2026-10-23,367,Scheduled,Qantas,Australia,324,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,DXB,Dubai International Airport,Dubai,UAE,RUH → DXB
2318,220,149,2026-04-09,Economy,31D,716.55,Confirmed,16,10,9,2026-06-09,280,Scheduled,American Airlines,USA,65,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,FRA,Frankfurt Airport,Frankfurt,Germany,AMS → FRA
2319,20,30,2026-07-22,Premium Economy,36E,468.74,Confirmed,9,10,17,2026-08-11,148,Completed,Etihad Airways,UAE,469,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,AMS → SYD
2320,362,234,2026-04-26,Economy,36A,488.78,Completed,7,15,6,2026-09-28,149,Delayed,Air France,France,300,SIN,Singapore Changi Airport,Singapore,Singapore,IST,Istanbul Airport,Istanbul,Turkey,SIN → IST
2321,237,376,2026-02-17,Premium Economy,13C,1220.6,Completed,1,15,13,2026-05-11,248,Delayed,EgyptAir,Egypt,139,SIN,Singapore Changi Airport,Singapore,Singapore,ORD,O'Hare International Airport,Chicago,USA,SIN → ORD
2322,76,917,2026-01-19,Economy,16B,641.3,Completed,4,8,15,2026-05-10,846,Delayed,Turkish Airlines,Turkey,314,CDG,Charles de Gaulle Airport,Paris,France,SIN,Singapore Changi Airport,Singapore,Singapore,CDG → SIN
2323,142,356,2026-02-21,Business,4D,2348.84,Cancelled,12,15,14,2026-08-03,790,Delayed,Iberia,Spain,388,SIN,Singapore Changi Airport,Singapore,Singapore,YYZ,Toronto Pearson International Airport,Toronto,Canada,SIN → YYZ
2324,437,606,2026-02-02,Business,1A,816.91,Completed,16,6,7,2026-02-22,377,Completed,American Airlines,USA,65,IST,Istanbul Airport,Istanbul,Turkey,LHR,Heathrow Airport,London,UK,IST → LHR
2325,384,193,2025-12-08,Premium Economy,33C,962.08,Cancelled,17,19,3,2026-02-03,774,Delayed,Delta Airlines,USA,216,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,DXB,Dubai International Airport,Dubai,UAE,RUH → DXB
2326,304,92,2026-04-30,Economy,22B,1014.77,Confirmed,9,2,20,2026-06-13,535,Scheduled,Etihad Airways,UAE,469,HBE,Borg El Arab International Airport,Alexandria,Egypt,AMM,Queen Alia International Airport,Amman,Jordan,HBE → AMM
2327,341,364,2026-03-04,Economy,14E,169.12,Confirmed,3,13,5,2026-07-22,177,Completed,Qatar Airways,Qatar,393,ORD,O'Hare International Airport,Chicago,USA,DOH,Hamad International Airport,Doha,Qatar,ORD → DOH
2328,380,74,2026-06-06,Economy,36D,902.76,Confirmed,19,4,13,2026-10-16,713,Cancelled,Ryanair,Ireland,227,AUH,Zayed International Airport,Abu Dhabi,UAE,ORD,O'Hare International Airport,Chicago,USA,AUH → ORD
2329,470,663,2025-10-25,Premium Economy,28E,822.44,Confirmed,16,20,4,2026-03-01,108,Cancelled,American Airlines,USA,65,AMM,Queen Alia International Airport,Amman,Jordan,AUH,Zayed International Airport,Abu Dhabi,UAE,AMM → AUH
2330,82,686,2026-07-15,Business,8A,310.47,Confirmed,15,18,4,2026-10-08,846,Scheduled,Qantas,Australia,324,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,AUH,Zayed International Airport,Abu Dhabi,UAE,MAD → AUH
2331,22,958,2026-01-14,First Class,23A,2967.29,Confirmed,1,18,12,2026-01-22,79,Completed,EgyptAir,Egypt,139,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX,Los Angeles International Airport,Los Angeles,USA,MAD → LAX
2332,436,13,2026-09-26,Economy,35A,552.3,Completed,4,13,18,2026-11-14,606,Scheduled,Turkish Airlines,Turkey,314,ORD,O'Hare International Airport,Chicago,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,ORD → MAD
2333,401,863,2026-09-13,Premium Economy,36D,797.6,Completed,8,12,20,2026-11-21,195,Delayed,KLM,Netherlands,170,LAX,Los Angeles International Airport,Los Angeles,USA,AMM,Queen Alia International Airport,Amman,Jordan,LAX → AMM
2334,392,732,2025-08-14,Premium Economy,32B,1008.94,Confirmed,13,10,3,2026-01-17,618,Delayed,Singapore Airlines,Singapore,298,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,DXB,Dubai International Airport,Dubai,UAE,AMS → DXB
2335,351,299,2026-04-20,Economy,25E,465.33,Confirmed,3,12,6,2026-07-07,126,Cancelled,Qatar Airways,Qatar,393,LAX,Los Angeles International Airport,Los Angeles,USA,IST,Istanbul Airport,Istanbul,Turkey,LAX → IST
2336,193,138,2026-03-12,Economy,21D,500.6,Confirmed,7,2,12,2026-07-29,145,Delayed,Air France,France,300,HBE,Borg El Arab International Airport,Alexandria,Egypt,LAX,Los Angeles International Airport,Los Angeles,USA,HBE → LAX
2337,488,572,2026-12-02,First Class,25E,872.36,Cancelled,18,13,5,2026-12-25,91,Cancelled,United Airlines,USA,434,ORD,O'Hare International Airport,Chicago,USA,DOH,Hamad International Airport,Doha,Qatar,ORD → DOH
2338,183,280,2026-06-04,Business,34B,2018.19,Confirmed,8,10,2,2026-07-01,658,Completed,KLM,Netherlands,170,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,HBE,Borg El Arab International Airport,Alexandria,Egypt,AMS → HBE
2339,119,400,2026-01-15,First Class,11C,894.4,Confirmed,18,15,1,2026-05-06,725,Completed,United Airlines,USA,434,SIN,Singapore Changi Airport,Singapore,Singapore,CAI,Cairo International Airport,Cairo,Egypt,SIN → CAI
2340,341,717,2025-10-07,Economy,5D,944.46,Confirmed,9,11,12,2026-02-06,881,Completed,Etihad Airways,UAE,469,JFK,John F. Kennedy International Airport,New York,USA,LAX,Los Angeles International Airport,Los Angeles,USA,JFK → LAX
2341,348,355,2025-12-30,Premium Economy,24E,550.35,Cancelled,18,17,16,2026-01-07,126,Scheduled,United Airlines,USA,434,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SYD → BKK
2342,327,760,2026-01-19,Economy,25A,959.24,Confirmed,5,12,2,2026-03-18,409,Scheduled,Lufthansa,Germany,145,LAX,Los Angeles International Airport,Los Angeles,USA,HBE,Borg El Arab International Airport,Alexandria,Egypt,LAX → HBE
2343,424,759,2026-03-23,Economy,15F,118.52,Confirmed,5,13,11,2026-09-16,728,Delayed,Lufthansa,Germany,145,ORD,O'Hare International Airport,Chicago,USA,JFK,John F. Kennedy International Airport,New York,USA,ORD → JFK
2344,18,24,2026-01-19,First Class,8E,1559.54,Confirmed,6,4,9,2026-01-29,788,Scheduled,British Airways,UK,272,AUH,Zayed International Airport,Abu Dhabi,UAE,FRA,Frankfurt Airport,Frankfurt,Germany,AUH → FRA
2345,227,464,2026-08-02,First Class,18B,1412.56,Confirmed,17,5,7,2026-12-12,67,Cancelled,Delta Airlines,USA,216,DOH,Hamad International Airport,Doha,Qatar,LHR,Heathrow Airport,London,UK,DOH → LHR
2346,371,392,2026-11-08,First Class,30D,1481.26,Cancelled,19,16,3,2026-11-27,626,Scheduled,Ryanair,Ireland,227,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DXB,Dubai International Airport,Dubai,UAE,BKK → DXB
2347,53,296,2026-03-29,Business,10E,825.43,Cancelled,20,20,15,2026-05-22,338,Scheduled,Air Canada,Canada,179,AMM,Queen Alia International Airport,Amman,Jordan,SIN,Singapore Changi Airport,Singapore,Singapore,AMM → SIN
2348,136,634,2026-01-19,Business,9D,265.18,Confirmed,18,11,3,2026-06-05,805,Completed,United Airlines,USA,434,JFK,John F. Kennedy International Airport,New York,USA,DXB,Dubai International Airport,Dubai,UAE,JFK → DXB
2349,285,260,2026-01-06,Economy,25F,757.49,Confirmed,1,16,15,2026-04-20,627,Scheduled,EgyptAir,Egypt,139,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SIN,Singapore Changi Airport,Singapore,Singapore,BKK → SIN
2350,490,909,2026-06-22,Economy,34C,127.37,Cancelled,4,11,19,2026-10-25,644,Completed,Turkish Airlines,Turkey,314,JFK,John F. Kennedy International Airport,New York,USA,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,JFK → RUH
2351,166,105,2026-09-11,Premium Economy,22F,562.53,Confirmed,9,7,5,2026-11-03,734,Delayed,Etihad Airways,UAE,469,LHR,Heathrow Airport,London,UK,DOH,Hamad International Airport,Doha,Qatar,LHR → DOH
2352,45,245,2026-03-05,Premium Economy,1C,949.03,Confirmed,12,8,7,2026-07-17,797,Completed,Iberia,Spain,388,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
2353,66,635,2026-07-19,Premium Economy,33C,437.44,Completed,11,12,18,2026-10-04,551,Scheduled,Royal Jordanian,Jordan,231,LAX,Los Angeles International Airport,Los Angeles,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX → MAD
2354,415,386,2025-09-22,First Class,38A,3055.58,Completed,17,16,5,2026-02-11,563,Scheduled,Delta Airlines,USA,216,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH,Hamad International Airport,Doha,Qatar,BKK → DOH
2355,7,279,2026-02-15,First Class,15B,569.03,Confirmed,13,14,9,2026-04-13,539,Scheduled,Singapore Airlines,Singapore,298,YYZ,Toronto Pearson International Airport,Toronto,Canada,FRA,Frankfurt Airport,Frankfurt,Germany,YYZ → FRA
2356,411,852,2026-03-01,Economy,40B,898.38,Confirmed,4,2,7,2026-06-30,512,Scheduled,Turkish Airlines,Turkey,314,HBE,Borg El Arab International Airport,Alexandria,Egypt,LHR,Heathrow Airport,London,UK,HBE → LHR
2357,217,676,2026-12-02,Economy,32D,212.27,Confirmed,5,19,2,2026-12-24,186,Delayed,Lufthansa,Germany,145,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,HBE,Borg El Arab International Airport,Alexandria,Egypt,RUH → HBE
